样品唯,抽样编,抽样_1,指标,pH,电导率,全盐量,经度,纬度,CODE,longitude,latitude,G,R,REG,NIR,S1,S1REG,NDSI,NDSIREG,SI1,SI1REG,SI2,SI2REG,SI3,SI3REG,SIT,SITREG,Int1,Int1REG,Int2,Int2REG,NDVI,NDVIREG,SAVI,SAVIREG,BI,BIREG,IFe2O3,IFe2O3REG,DVI,DVIREG,sensor,band_mask,UAV_G,UAV_R,UAV_REG,UAV_NIR,UAV_S1,UAV_S1REG,UAV_NDSI,UAV_NDSIREG,UAV_SI1,UAV_SI1REG,UAV_SI2,UAV_SI2REG,UAV_SI3,UAV_SI3REG,UAV_SIT,UAV_SITREG,UAV_Int1,UAV_Int1REG,UAV_Int2,UAV_Int2REG,UAV_NDVI,UAV_NDVIREG,UAV_SAVI,UAV_SAVIREG,UAV_BI,UAV_BIREG,UAV_IFe2O3,UAV_IFe2O3REG,UAV_DVI,UAV_DVIREG
2024110205S,xm1,xm1,pH、电导率、有机质、全盐、全氮,9.28,5.0807,18.131,109.4092789,34.7986273,,109.4092789,34.7986273,0.12246499999999999,0.13621499999999997,0.0,0.2788025,0.31010560190666714,0.0,-0.3435698494641793,-1.0,0.1291571522409812,0.0,0.3335911216688028,0.30451356329603774,0.18317260289137127,0.12246499999999999,-14.258750000000003,-27.88025,0.12933999999999998,0.061232499999999995,0.26874125,0.20063375,0.3435698494641793,1.0,0.23374552945708693,0.5369830605320347,0.31029882408937676,0.2788025,0.48857165914939776,0.0,0.14258750000000003,0.2788025,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP30010,,pH、电导率、全盐,8.85,0.246,1.513,109.386352328,34.8025783637,fp30,109.38635232771571,34.80257836374444,1007.0,1030.0,1481.0,3172.0,3244.4488579940416,4665.076464746772,-0.509757258448358,-0.3634214485278315,1018.4350740228854,1221.2153782195833,3483.7527179752583,3642.663036845434,1440.4683266215886,1790.9243423439193,-214200.0,-169100.0,1018.5,1244.0,2604.5,2830.0,0.509757258448358,0.3634214485278315,0.7645449137418203,0.5450736005157408,3335.038830358651,3500.706357294196,0.32471626733921816,0.46689785624211855,2142.0,1691.0,0,"1,1,0,1",1337,883,4465,8445,5577.363500373972,28202.636499626027,-0.8106775300171527,-0.308288148721921,1086.5408413860935,2443.297976097062,8595.654890699137,9645.81873145043,1602.2665196527075,4660.8791016287905,-756200.0,-398000.0,1110.0,2901.0,5332.5,7123.5,0.8106775300171527,0.308288148721921,1.2159511175430133,0.4624143139305217,8491.037274679697,9552.70903984833,0.10455891059798697,0.5287152161042037,7562.0,3980.0
2024110189S,D5,D5,pH、电导率、有机质、全盐、全氮,8.68,0.1678,0.738,109.4331502,34.80733829,,109.4331502,34.80733829,0.05874750000000001,0.043017499999999986,0.0,0.401975,0.29434375186178124,0.0,-0.8066596628033057,-1.0,0.05027097155665484,0.0,0.4085164313555821,0.40624520844097356,0.07281328218463991,0.05874750000000001,-35.89575000000001,-40.197500000000005,0.0508825,0.029373750000000004,0.25187000000000004,0.23036125000000002,0.8066596628033057,1.0,0.5697783315740602,0.6684913661686854,0.4042702140045072,0.401975,0.10701536165184398,0.0,0.35895750000000004,0.401975,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110112S,A13,A13,pH、电导率、有机质、全盐、全氮,9,0.7362,2.406,109.3971925,34.80690597,,109.3971925,34.80690597,0.10989749999999998,0.09999750000000002,0.0,0.43590999999999996,0.3966415089060261,0.0,-0.6268105969780232,-1.0,0.10483069806239964,0.0,0.46053717397458804,0.4495497621023172,0.14858317708441962,0.10989749999999998,-33.591249999999995,-43.590999999999994,0.1049475,0.05494874999999999,0.3229025,0.27290375,0.6268105969780232,1.0,0.48640322615677545,0.6986408949578484,0.4472326330963003,0.43590999999999996,0.22939941731091287,0.0,0.33591249999999995,0.43590999999999996,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110156S,B37,B37,pH、电导率、有机质、全盐、全氮,9.04,0.2068,1.569,109.4146067,34.81477225,,109.4146067,34.81477225,0.07005,0.053852500000000025,0.0,0.43585500000000005,0.33507325321199166,0.0,-0.7800625883818401,-1.0,0.06141960293749872,0.0,0.44472089593502356,0.44144827955831933,0.08835776285222484,0.07005,-38.200250000000004,-43.5855,0.06195125000000001,0.035025,0.27987875000000006,0.2529525,0.7800625883818401,1.0,0.5789627238350725,0.6985937992530894,0.4391692985412915,0.43585500000000005,0.12355599912815046,0.0,0.3820025,0.43585500000000005,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110205S,xm1,xm1,pH、电导率、有机质、全盐、全氮,9.28,5.0807,18.131,109.4092789,34.7986273,,109.4092789,34.7986273,1130.0,1360.0,1707.0,1720.0,2070.0884955752213,2598.265486725664,-0.11688311688311688,-0.003793405310767435,1239.6773773849388,1388.8520439557267,2466.759007280606,2673.7892587113142,1768.1911661356075,2047.1318960926774,-36000.0,-1300.0,1245.0,1418.5,2105.0,2278.5,0.11688311688311688,0.003793405310767435,0.1752962181464048,0.0056892778993435445,2192.7152117865194,2423.2723742905996,0.7906976744186046,0.9924418604651163,360.0,13.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110112S,A13,A13,pH、电导率、有机质、全盐、全氮,9,0.7362,2.406,109.3971925,34.80690597,,109.3971925,34.80690597,1570.0,1598.0,2016.0,3669.0,3734.4343949044587,4711.276433121019,-0.39320296183785836,-0.2907651715039578,1583.9381301048347,1779.0784131116875,4298.844612218497,4471.097963587915,2240.2017766263825,2555.2213211383473,-207100.0,-165300.0,1584.0,1793.0,3418.5,3627.5,0.39320296183785836,0.2907651715039578,0.5897484575225439,0.43610940110808194,4001.895176038473,4186.384717151543,0.4355410193513219,0.5494685200327064,2071.0,1653.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110109S,A10,A10,pH、电导率、有机质、全盐、全氮,8.73,0.2024,1.481,109.4002166,34.81413804,,109.4002166,34.81413804,0.08206750000000002,0.07637500000000003,0.0,0.4226825,0.39336370594327846,0.0,-0.6939230449397112,-1.0,0.07917010365346254,0.0,0.437297051199182,0.43057585901034906,0.11210805136675066,0.08206750000000002,-34.63075,-42.26825,0.07922125000000002,0.04103375000000001,0.29056250000000006,0.252375,0.6939230449397112,1.0,0.519951304104118,0.6871526771126579,0.4295272243190762,0.4226825,0.18069118073258303,0.0,0.3463075,0.4226825,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110101S,A2,A2,pH、电导率、有机质、全盐、全氮,8.05,0.4518,1.494,109.3811958,34.80623316,,109.3811958,34.80623316,1108.0,1166.0,1382.0,3277.0,3448.5397111913358,4087.3772563176894,-0.4751294170605447,-0.40673964370036486,1136.6301069389285,1237.4392914401901,3650.4724351787672,3725.0928847479763,1608.4837580777744,1771.3237987448822,-211100.0,-189500.0,1137.0,1245.0,2775.5,2883.5,0.4751294170605447,0.40673964370036486,0.7126139304602228,0.6100439961369246,3478.258903532053,3556.4944819302054,0.3558132438205676,0.42172718950259386,2111.0,1895.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110191S,D7,D7,pH、电导率、有机质、全盐、全氮,8.99,0.2674,1.887,109.4271893,34.80492406,,109.4271893,34.80492406,0.08286500000000002,0.08256249999999998,0.0,0.34268499999999996,0.3414340229590296,0.0,-0.6116967177937555,-1.0,0.08271361171234153,0.0,0.36209968773288104,0.35256150874705533,0.11697510261269276,0.08286500000000002,-26.012249999999998,-34.268499999999996,0.08271375,0.04143250000000001,0.25405625,0.212775,0.6116967177937555,1.0,0.421707435037652,0.6099877178305061,0.3524905326831488,0.34268499999999996,0.2409282577294016,0.0,0.2601225,0.34268499999999996,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110148S,B29,B29,pH、电导率、有机质、全盐、全氮,8.79,0.1398,1.4,109.4140931,34.81259214,,109.4140931,34.81259214,0.06240499999999999,0.04840749999999999,0.0,0.4470475,0.34677432667654834,0.0,-0.8045937572534337,-1.0,0.05496244206273952,0.0,0.45397041460595206,0.451382156582701,0.07897892175289555,0.06240499999999999,-39.864,-44.70475,0.05540624999999999,0.031202499999999994,0.27893,0.25472625,0.8045937572534337,1.0,0.6006901366711705,0.7080650653742288,0.4496607091046537,0.4470475,0.10828267689675034,0.0,0.39864,0.4470475,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110184S,C31,C31,pH、电导率、有机质、全盐、全氮,8.95,0.1869,1.35,109.3756342,34.79664257,,109.3756342,34.79664257,834.0,694.0,1216.0,3075.0,2558.8129496402876,4483.453237410072,-0.6317325550543911,-0.43323234677231415,760.7864352103027,1007.0471687066103,3260.800055201177,3410.2546825713766,1084.9847925201532,1474.5209391527812,-238100.0,-185900.0,764.0,1025.0,2301.5,2562.5,0.6317325550543911,0.43323234677231415,0.9474731396736967,0.6497728067109402,3152.3421451358986,3306.7024359624497,0.2256910569105691,0.3954471544715447,2381.0,1859.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110171S,芒硝C13,MX13,pH、电导率、有机质、全盐、全氮,9.33,9.3723,28.456,109.3970252,34.79875493,,109.3970252,34.79875493,2554.0,2752.0,2640.0,3344.0,3603.245105716523,3456.601409553641,-0.09711286089238845,-0.11764705882352941,2651.152202345237,2596.643987919792,5027.798325310991,4967.378785637351,3754.5199426824197,3673.216029584974,-59200.0,-70400.0,2653.0,2597.0,4325.0,4269.0,0.09711286089238845,0.11764705882352941,0.14565734437792177,0.17645584426434957,4330.801311535776,4260.5088897923915,0.8229665071770335,0.7894736842105263,592.0,704.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110102S,A3,A3,pH、电导率、有机质、全盐、全氮,8.74,0.168,1.906,109.3825999,34.80640274,,109.3825999,34.80640274,1044.0,1040.0,1376.0,3144.0,3131.9540229885056,4143.816091954023,-0.502868068833652,-0.3911504424778761,1041.9980806124356,1198.5591349616423,3472.2142791020256,3587.206155213274,1473.61324641169,1727.2266788120198,-210400.0,-176800.0,1042.0,1210.0,2614.0,2782.0,0.502868068833652,0.3911504424778761,0.7542119727566018,0.5866607676142019,3311.5458625844217,3431.9254071147875,0.33078880407124683,0.43765903307888043,2104.0,1768.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110116S,A17,A17,pH、电导率、有机质、全盐、全氮,8.57,0.3518,1.3,109.3773025,34.80698526,,109.3773025,34.80698526,1228.0,1260.0,1620.0,3615.0,3709.2019543973943,4768.973941368078,-0.48307692307692307,-0.38108882521489973,1243.8971018536863,1410.4467377395008,4020.4239826167586,4147.361691485323,1759.4271795104223,2032.826603525249,-235500.0,-199500.0,1244.0,1424.0,3051.5,3231.5,0.48307692307692307,0.38108882521489973,0.7245410727104913,0.5715786457835927,3828.2927004083685,3961.391800869992,0.34854771784232363,0.44813278008298757,2355.0,1995.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110111S,A12,A12,pH、电导率、有机质、全盐、全氮,9.55,1.8893,7.644,109.4012359,34.80742021,,109.4012359,34.80742021,1106.0,1134.0,1526.0,2945.0,3019.5569620253164,4063.3544303797466,-0.4439813679823486,-0.3173786624916126,1119.9124965817641,1299.136636385873,3343.9822068904614,3496.4177382000566,1584.042928711214,1884.6516919579597,-181100.0,-141900.0,1120.0,1316.0,2592.5,2788.5,0.4439813679823486,0.3173786624916126,0.6658904277484986,0.47601476014760147,3155.785322229635,3316.88121584117,0.38505942275042443,0.5181663837011885,1811.0,1419.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP19010,,pH、电导率、全盐,9.07,0.1447,1.937,109.38628015,34.799585242,fp19,109.38628015000006,34.799585242000035,0.09119749999999999,0.08767750000000002,0.0,0.33831249999999996,0.3252544666109269,0.0,-0.5883588816638887,-1.0,0.08942018120228788,0.0,0.3611920204942933,0.35038882924902154,0.12650821322151382,0.09119749999999999,-25.063499999999994,-33.83125,0.0894375,0.04559874999999999,0.25859374999999996,0.21475499999999997,0.5883588816638887,1.0,0.40600060475815064,0.6053455602773428,0.3494891867604776,0.33831249999999996,0.2591612784038427,0.0,0.25063499999999994,0.33831249999999996,1,"1,1,0,1",1294,749,3985,7676,4443.063369397218,23638.99536321484,-0.8221958456973294,-0.31652516936797875,984.4826052297725,2270.812629875041,7820.256581468411,8745.034991353665,1495.1377862926213,4189.828278104009,-692700.0,-369100.0,1021.5,2639.5,4859.5,6477.5,0.8221958456973294,0.31652516936797875,1.2332205803809864,0.4747673969900956,7712.455964217883,8648.76875630283,0.09757686294945284,0.5191505992704534,6927.0,3691.0
,FP29010,,pH、电导率、全盐,9.04,0.1253,1.425,109.38643262,34.80205129,fp29,109.38643262000005,34.802051290000065,814.0,719.0,1219.0,3156.0,2787.6707616707617,4726.2457002457,-0.6289032258064516,-0.44274285714285716,765.026796916291,996.1254941020233,3337.647824441638,3479.783470275126,1086.0741227006563,1465.795688354963,-243700.0,-193700.0,766.5,1016.5,2344.5,2594.5,0.6289032258064516,0.44274285714285716,0.9432331312088763,0.66403839561193,3236.8653045809615,3383.237650535357,0.22782002534854245,0.3862484157160963,2437.0,1937.0,0,"1,1,0,1",661,368,2208,5005,2786.444780635401,16718.668683812404,-0.8630187976921645,-0.38777207819215304,493.20178426279034,1208.0927116740668,5061.854403279493,5510.191466727812,756.5348637042447,2304.8177802160412,-463700.0,-279700.0,514.5,1434.5,3017.0,3937.0,0.8630187976921645,0.38777207819215304,1.2944077416953568,0.5816177999584113,5018.510635636832,5470.401173588642,0.07352647352647353,0.4411588411588412,4637.0,2797.0
,FP7010,,pH、电导率、全盐,9.33,0.15,2.312,109.385912626,34.800248839,fp7,109.38591262600005,34.80024883900006,938.0,912.0,1385.0,2993.0,2910.0383795309167,4419.30170575693,-0.5329065300896286,-0.3672910004568296,924.9086441373548,1139.7938410081008,3266.4410296223014,3428.719586084578,1308.276729136462,1672.7429569422793,-208100.0,-160800.0,925.0,1161.5,2421.5,2658.0,0.5329065300896286,0.3672910004568296,0.7992574574318269,0.5508735868448099,3128.8644905140904,3297.91964729282,0.3047109923154026,0.46274640828600067,2081.0,1608.0,0,"1,1,0,1",2445,1877,7986,13564,10412.935787321063,44303.519018404906,-0.7568810310213069,-0.2588399071925754,2142.2569873850334,4418.797347695411,13909.825663896727,15929.10283098204,3082.394199319743,8351.899245081924,-1168700.0,-557800.0,2161.0,5215.5,8943.0,11997.5,0.7568810310213069,0.2588399071925754,1.135284784509277,0.38825085264843046,13693.254726324198,15740.339640554139,0.13838100855204954,0.5887643762901799,11687.0,5578.0
2024110115S,A16,A16,pH、电导率、有机质、全盐、全氮,9.38,0.7841,2.881,109.3896112,34.80370155,,109.3896112,34.80370155,1584.0,1920.0,2192.0,2642.0,3202.4242424242425,3656.10101010101,-0.1582639193336256,-0.09309060819197353,1743.9266039601553,1863.3646986030406,3629.823687178208,3780.751777094074,2489.067295193121,2704.426001945699,-72200.0,-45000.0,1752.0,1888.0,3073.0,3209.0,0.1582639193336256,0.09309060819197353,0.23736986301369864,0.13962147067949116,3265.970606113901,3432.932856902389,0.7267221801665406,0.8296744890234671,722.0,450.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110120S,B1,B1,pH、电导率、有机质、全盐、全氮,8.53,0.1937,0.638,109.4359732,34.81260535,,109.4359732,34.81260535,1030.0,1040.0,1517.0,3149.0,3179.5728155339807,4637.896116504854,-0.5034614466459776,-0.34976425203600514,1034.987922634849,1250.0039999936,3472.564038286407,3643.9525243888675,1463.7281168304446,1833.627279465486,-210900.0,-163200.0,1035.0,1273.5,2609.5,2848.0,0.5034614466459776,0.34976425203600514,0.7551020408163265,0.5245901639344263,3316.2932620623287,3495.3526288487687,0.33026357573832965,0.4817402349952366,2109.0,1632.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110153S,B34,B34,pH、电导率、有机质、全盐、全氮,8.52,0.412,1.531,109.4029069,34.81135452,,109.4029069,34.81135452,796.0,740.0,1036.0,3364.0,3127.3366834170856,4378.271356783919,-0.6393762183235867,-0.5290909090909091,767.4894136077709,908.1057207175826,3535.210319061654,3608.7959210794947,1086.837614365642,1306.4884232169836,-262400.0,-232800.0,768.0,916.0,2450.0,2598.0,0.6393762183235867,0.5290909090909091,0.9589474966500183,0.7935461879331894,3444.429706061658,3519.913635304139,0.21997621878715815,0.3079667063020214,2624.0,2328.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110130S,B11,B11,pH、电导率、有机质、全盐、全氮,8.69,0.2875,1.35,109.4304371,34.81309863,,109.4304371,34.81309863,0.06493500000000002,0.049425,0.0,0.40808000000000005,0.31060836220836213,0.0,-0.7839367875760921,-1.0,0.05665167583575971,0.0,0.41615943008659556,0.41321403730391354,0.08160505407142381,0.06493500000000002,-35.865500000000004,-40.80800000000001,0.05718000000000001,0.03246750000000001,0.26122,0.23650750000000004,0.7839367875760921,1.0,0.5618586848110454,0.6740815787155318,0.41106218145798823,0.40808000000000005,0.12111595765536166,0.0,0.35865500000000006,0.40808000000000005,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110203S,m1,m1,pH、电导率、有机质、全盐、全氮,8.96,30.3274,53.612,109.3992242,34.80154538,,109.3992242,34.80154538,1050.0,1040.0,1352.0,1616.0,1600.6095238095238,2080.792380952381,-0.21686746987951808,-0.0889487870619946,1044.9880382090505,1191.4696806885183,2189.8757955646706,2354.1155451676536,1477.8700890132393,1711.8422824547827,-57600.0,-26400.0,1045.0,1201.0,1853.0,2009.0,0.21686746987951808,0.0889487870619946,0.32523997741389044,0.13340070742799393,1921.73255163147,2106.9788798182103,0.6435643564356436,0.8366336633663366,576.0,264.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP16010,,pH、电导率、全盐,8.85,0.3025,1.869,109.386164883,34.80049747,fp16,109.38616488300005,34.80049747000004,1038.0,1100.0,1345.0,2832.0,3001.156069364162,3669.5953757225434,-0.4404883011190234,-0.3559971271247307,1068.5504199615477,1181.570988134018,3210.5557151371786,3302.5282739137906,1512.4298330831748,1698.9611531756693,-173200.0,-148700.0,1069.0,1191.5,2485.0,2607.5,0.4404883011190234,0.3559971271247307,0.6606484424666242,0.533931777378815,3038.128371218043,3135.1633131305935,0.3884180790960452,0.4749293785310734,1732.0,1487.0,0,"1,1,0,1",1627,937,5270,9652,5558.650276582667,31263.700061462816,-0.8230238927188592,-0.29366036724299693,1234.706037889181,2928.188860029353,9832.914217056914,11116.705132367233,1877.5244339288904,5515.435522241195,-871500.0,-438200.0,1282.0,3448.5,6108.0,8274.5,0.8230238927188592,0.29366036724299693,1.2344775485150385,0.44047579158988104,9697.374541596297,10996.99977266527,0.09707832573559884,0.546000828843763,8715.0,4382.0
2024110119S,A20,A20,pH、电导率、有机质、全盐、全氮,8.25,0.4005,1.906,109.3705393,34.80445587,,109.3705393,34.80445587,802.0,716.0,969.0,3779.0,3373.7705735660847,4565.899002493766,-0.6814238042269188,-0.5918281381634373,757.7809709935979,881.554309160814,3928.956731754627,3982.838937240621,1075.1092967694028,1257.8414049473804,-306300.0,-281000.0,759.0,885.5,2648.5,2775.0,0.6814238042269188,0.5918281381634373,1.022022022022022,0.8876487311782668,3846.2315322923555,3901.2564642689154,0.18946811325747553,0.25641704154538236,3063.0,2810.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110147S,B28,B28,pH、电导率、有机质、全盐、全氮,8.7,0.134,1.344,109.4143841,34.8095498,,109.4143841,34.8095498,0.08140750000000002,0.07533000000000001,0.0,0.40728250000000005,0.37687670945551693,0.0,-0.6878240824678183,-1.0,0.07830981404013167,0.0,0.42211470569325116,0.41533867609759156,0.11091343451651835,0.08140750000000002,-33.19525,-40.72825,0.07836875000000001,0.04070375000000001,0.28201000000000004,0.24434500000000003,0.6878240824678183,1.0,0.5067396862954623,0.6733555976225708,0.41419034719105907,0.40728250000000005,0.18495761541436226,0.0,0.33195250000000004,0.40728250000000005,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110118S,A19,A19,pH、电导率、有机质、全盐、全氮,8.6,0.1637,0.956,109.3633658,34.80415524,,109.3633658,34.80415524,640.0,467.0,1087.0,4279.0,3122.3328125,7267.6140625,-0.8032026970080067,-0.5948565039135296,546.6991860246364,834.0743372146154,4351.727243290875,4461.054808002251,792.2682626484542,1261.4154747742712,-381200.0,-319200.0,553.5,863.5,2693.0,3003.0,0.8032026970080067,0.5948565039135296,1.2046771305172232,0.8922016211683592,4304.408205549284,4414.907700054442,0.10913764898340733,0.2540313157279738,3812.0,3192.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP4010,,pH、电导率、全盐,8.66,0.2048,1.244,109.385750857,34.801327108,fp4,109.38575085700006,34.801327108000066,883.0,751.0,1519.0,3089.0,2627.224235560589,5313.919592298981,-0.6088541666666667,-0.3407118055555556,814.3297857747806,1158.1351389194613,3299.3349329827065,3553.7263541246393,1159.1764317824961,1757.0002845759586,-233800.0,-157000.0,817.0,1201.0,2361.5,2745.5,0.6088541666666667,0.3407118055555556,0.9131623486525192,0.511012259954432,3178.981283367362,3442.278605807496,0.24312075105212042,0.4917449012625445,2338.0,1570.0,0,"1,1,0,1",1091,574,4211,10007,5264.911090742438,38624.63519706691,-0.891503638597486,-0.4076522717681812,791.3494803182725,2143.4087337696465,10082.648759130707,10911.592505221224,1232.7842471414046,4350.034712505178,-943300.0,-579600.0,832.5,2651.0,5836.0,7654.5,0.891503638597486,0.4076522717681812,1.3371922695270047,0.6114569047367866,10023.44875778791,10856.913465621801,0.05735984810632557,0.42080543619466376,9433.0,5796.0
2024110206S,xm2,xm2,pH、电导率、有机质、全盐、全氮,9.14,7.643,20.281,109.4093106,34.79855723,,109.4093106,34.79855723,1140.0,1322.0,1742.0,1692.0,1962.1263157894737,2585.4947368421053,-0.12276045122760451,0.014560279557367502,1227.6318666440684,1409.2125460696127,2431.0795955706594,2682.72771633649,1745.647157933126,2081.865509585093,-37000.0,5000.0,1231.0,1441.0,2077.0,2287.0,0.12276045122760451,-0.014560279557367502,0.18411013435063858,-0.021837239772892706,2147.2186660887614,2428.462064764447,0.7813238770685579,1.029550827423168,370.0,-50.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110178S,芒硝C20,MX20,pH、电导率、有机质、全盐、全氮,9.58,9.7381,27.163,109.397998,34.80114198,,109.397998,34.80114198,0.13618750000000002,0.14831499999999997,0.0,0.31463500000000005,0.34265325396971086,0.0,-0.359261259315261,-1.0,0.14212195137451497,0.0,0.37354993990931123,0.3428443063275953,0.20135633682913978,0.13618750000000002,-16.63200000000001,-31.463500000000007,0.14225125,0.06809375000000001,0.29956875000000005,0.22541125000000004,0.359261259315261,1.0,0.2590788722155877,0.5793422821263512,0.34783979423004496,0.31463500000000005,0.4713874807316413,0.0,0.16632000000000008,0.31463500000000005,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110201S,D17,D17,pH、电导率、有机质、全盐、全氮,7.63,0.1612,0.781,109.3762554,34.80270249,,109.3762554,34.80270249,656.0,466.0,875.0,3528.0,2506.170731707317,4705.792682926829,-0.7666499749624437,-0.6025437201907791,552.8978205780884,757.6278769950325,3618.6013872765816,3693.608669038993,804.6688759980716,1093.6000182882221,-306200.0,-265300.0,561.0,765.5,2325.0,2529.5,0.7666499749624437,0.6025437201907791,1.1498310176492677,0.9037129556034972,3558.642999796411,3634.8877561762483,0.1320861678004535,0.24801587301587302,3062.0,2653.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
